Filename,AvgHeight,AvgWidth,StrokeWidth,BaselineAngle,LineSpacing,WordSpacing,Connectivity,HeightConsistency,TextDensity,SlantAngle,IsAligned,StrokeConsistency,IrregularLetterSize,SmoothCurves,PrimaryStyle,PrimaryConfidence
029-0.png,22.0842105263158,41.8631578947368,2.955624,-0.976113873626137,71.9285714285714,9.5,0.00200883889112093,0.59918904085025,0.0533950363362128,0.333333333333333,1,0.1546228,0.641661290741079,0.7606413,neat,0.243570666768641
156-0.png,20.1894736842105,44.6774193548387,3.783389,-0.59237032995553,72.7142857142857,36,0.00135900663767453,0.633501687511481,0.0829721362229102,-0.1,1,0.217801,0.676906796338653,0.7955504,print,0.218740810788954
166-0.png,15.112426035503,16.5595238095238,3.40209,0.0132615597051747,72.3333333333333,47.5,0.00533316601832099,0.645524137697094,0.0407196724843784,58.4301881560122,1,0.1293927,0.610966058282296,0.7761068,cursive,0.276033066815005
168-0.png,12.8314606741573,16.9655172413793,2.547758,0.109351218038635,54.25,5.33333333333333,0.00585796090304746,0.621014943518801,0.0167582603975846,0.1,1,0.1391586,0.634614220289616,0.7736982,neat,0.271555700306665
168-1.png,11.5578947368421,16.2978723404255,2.501833,-0.310826383848759,71.6666666666667,5,0.00673520028358738,0.659955588995932,0.0156236383442266,-1.5,1,0.1365256,0.623689025557597,0.7797393,neat,0.223761675222517
202-0.png,20.0887096774194,38.844262295082,3.130674,-2.19317216176102,72.2777777777778,36.5,0.00268021182319248,0.703840893155377,0.0582836521111512,-0.1,1,0.1522568,0.53169859208367,0.7669971,print,0.22919782312353
347-0.png,21.6627450980392,14.6693227091633,2.859694,0.192320536887962,72.3125,60.5,0.00574207930824833,0.684922080162763,0.055520044083207,0,1,0.1473878,0.503015726869729,0.7705182,neat,0.225930684705709
347-1.png,20.2139534883721,14.3177570093458,2.60855,1.27639415668258,72.3333333333333,55.5,0.00655965660046552,0.677706438522944,0.040083171238849,-13.2928655008701,1,0.1479008,0.498732002915602,0.7814115,italic,0.192103594897101
347-2.png,22.1437125748503,14.0060975609756,2.476895,0.641245381266952,72.2,75,0.00653160200250313,0.704522132680727,0.0302455357142857,-58.5307031117352,1,0.1447333,0.483915944581757,0.7840416,cursive,0.271363887186524
347-3.png,21.0682926829268,15.8663366336634,2.78442,0.654465335609027,72.25,62,0.00567819848766031,0.692861738578264,0.043707827486753,-59.6311557751515,1,0.1489666,0.537849035290432,0.7735692,cursive,0.274737679506119
347-4.png,21.5603448275862,18.0304347826087,2.735139,-2.89929258361802,71.2777777777778,65.5,0.00516669264859809,0.680658761224597,0.0554911144785783,15.3853905213064,1,0.1498575,0.520793410567129,0.7731822,italic,0.195083077071592
347-5.png,21.3211678832117,17.8394160583942,2.764961,-0.664059473982508,72.625,71,0.00519519632571622,0.728384153307515,0.0315981493721084,-0.3,1,0.148885,0.455756233496288,0.7734873,print,0.229608138364188
347-6.png,21.2234636871508,15.4425287356322,2.484638,0.0176518474874308,72.6,55,0.00592872284048755,0.723782113149178,0.0359997317056811,57.9962486981301,1,0.1448595,0.488234165432763,0.7893908,cursive,0.271187642494811
347-7.png,21.4915254237288,16.0857142857143,2.735881,-0.269054527063655,72.1,58.5,0.00537212530934991,0.697884903040996,0.0398323160507076,52.7973343142187,1,0.1506836,0.493077779284379,0.7731965,cursive,0.259218013026353
347-8.png,21.5566502463054,16.1323529411765,2.619744,-8.18566858611455,43.3,52.5,0.0053202532959618,0.68211375720332,0.0461168476450603,-0.25,1,0.1526654,0.562600458364249,0.775413,neat,0.223851869875737
448-1.png,15.0314136125654,16.1702127659574,2.785756,-0.134932606119655,72.1428571428571,56.5,0.00695354594437163,0.689387778246796,0.033788180383005,-52.2632509518849,1,0.1407602,0.511184257005421,0.769498,cursive,0.263423511799712
552-1.png,18.5111111111111,28.314606741573,2.420556,1.09113976524645,60.3333333333333,50.5,0.00503862949277796,0.659201885387301,0.0214846576443789,-59.5897064457294,1,0.1248862,0.586205971981697,0.7759309,cursive,0.275579412890257
552-2.png,17.7972972972973,25.1700680272109,2.418593,-4.36865032025521,58.4,49.5,0.00533872015006132,0.638958842843019,0.034177559912854,-0.2,1,0.1263838,0.583860903740819,0.7767545,neat,0.230866121747352
552-3.png,18.7590361445783,31.7560975609756,2.55966,0.730978038961858,60.75,62.5,0.00418009669621273,0.701729175243983,0.0239425850157623,-57.1122600234898,1,0.1336607,0.423865853067413,0.7675195,cursive,0.271833296706979
552-4.png,17.4710743801653,26.2833333333333,2.508165,-8.64390761052591,54.375,50.5,0.00482841181165203,0.667039996227245,0.0309436274509804,0,1,0.1333265,0.573193897653541,0.7694186,neat,0.231780333447322
552-5.png,18.8839285714286,25.2522522522523,2.484085,0.388159151357739,245.333333333333,61,0.00505940280977549,0.663475965286541,0.0267998937724074,-57.1638484583516,1,0.1352901,0.585637817440272,0.7706723,cursive,0.270254547890962
552-6.png,18.0347826086957,26.7017543859649,2.599296,-7.94289500543579,72.6666666666667,62.5,0.00485662401283838,0.653539345347919,0.0285287417928447,-58.6371296496796,1,0.136994,0.542384059363432,0.7685162,cursive,0.274647782259319
552-7.png,17.7244094488189,24.6507936507937,2.550083,2.08953211996001,145,62.5,0.00510860820595334,0.640339340391808,0.0302585576603523,0,1,0.1363181,0.65645887579119,0.766619,neat,0.230100788123679
552-8.png,17.3304347826087,24.2017543859649,2.567772,-0.0109515863845821,62.6428571428571,62.5,0.00536105542865135,0.629917312848188,0.02600710979945,-0.5,1,0.1316043,0.503871815813726,0.7690861,neat,0.230268374950444
