Filename,AvgHeight,AvgWidth,StrokeWidth,BaselineAngle,LineSpacing,WordSpacing,Connectivity,HeightConsistency,TextDensity,SlantAngle,IsAligned,StrokeConsistency,IrregularLetterSize,SmoothCurves,PrimaryStyle,PrimaryConfidence
021-0.png,25.9135802469136,58.3333333333333,2.622509,-0.00451136325339511,63.8125,34,0.00166529605263158,0.68948586003712,0.0536322501028383,15.6133047698214,1,0.1380864,0.502328170466454,0.7745054,italic,0.208437651995991
151-10.png,26.5555555555556,57.8450704225352,2.91913,1.3348371608363,72.5,51.5,0.00167461332713106,0.646644881231989,0.0487104590119801,59.1455378949167,1,0.1518419,0.572863956768953,0.7746489,cursive,0.268114936516449
151-4.png,23.6989247311828,48.445652173913,2.98678,-0.213417968330763,72.9285714285714,47.5,0.00189444093622049,0.631442100116268,0.0573699095022624,-0.222222222222222,1,0.1657839,0.641446938569423,0.7758216,neat,0.218496313744924
151-5.png,26.2738095238095,69.5714285714286,2.885618,0.960615417884496,72.5555555555556,37.5,0.00137551581843191,0.640259726661195,0.0703238122171946,59.0976115792746,1,0.1605496,0.568399057385468,0.7723802,cursive,0.268540128055385
151-6.png,24.5540540540541,63.2027027027027,2.932241,0.24370929650124,72.6428571428571,30.3333333333333,0.00152977900895127,0.677757246298872,0.0558552036199095,3.68202238888612,1,0.1582659,0.698873685734171,0.7758143,italic,0.212378189346603
151-7.png,25.7857142857143,73.4142857142857,2.95416,1.64918646841425,72.3571428571429,21.5,0.00139264682476524,0.648970795976652,0.05786133960047,5.44301897483793,1,0.1577048,0.607305456171177,0.7771155,italic,0.215113725540161
151-8.png,27.7777777777778,65.475,2.890377,-0.352227195439894,72.8125,25,0.00144555091551558,0.701179863202934,0.0640505979124905,4.2034089019571,1,0.1544766,0.536167054816764,0.7756254,italic,0.223365234372718
153-1.png,23.8915662650602,58.0120481927711,2.958598,0.441896141636606,72.5,8.5,0.00151335582094995,0.60506020995179,0.062003217458208,5.02686361747831,1,0.1634101,0.578231965556834,0.7751393,italic,0.228290270019128
153-4.png,24.7954545454545,59.8850574712644,2.922208,-0.0230393817202177,72.6111111111111,30,0.00139569554804841,0.601625185778123,0.0716708158474998,5.89204181057165,1,0.1627472,0.511580912181152,0.7732922,italic,0.21182635104879
173-0.png,20.6,45.8494623655914,4.072583,-2.30768954926615,72.5,33,0.00154806329134551,0.668281725059411,0.0750291342952275,57.8656019445056,1,0.1862761,0.592463439799594,0.7966825,cursive,0.271588783652094
173-1.png,19.2068965517241,40.9478260869565,4.506281,0.628840502057037,72.5555555555556,27,0.00193691662909716,0.658306454631432,0.0763808340237503,58.7071829907513,1,0.1501763,0.619248454128931,0.7943262,cursive,0.273382696327089
173-2.png,19.7862595419847,35.9538461538462,4.479865,0.696834799306488,72.3333333333333,31,0.00223149646537774,0.671046586718252,0.0758705743781612,58.3868275951478,1,0.1291945,0.582709512918453,0.7977074,cursive,0.271763795939118
208-0.png,23.3475177304965,38.6304347826087,3.393049,0.465670092859687,72.1428571428571,86,0.00283925011578502,0.548165899024948,0.0599405686499629,28.1350534180628,1,0.15447,0.490264796427082,0.7893714,cursive,0.19431664639372
208-1.png,25.5882352941176,40.5752688172043,3.349966,-1.22848398141759,72.3125,34.5,0.00274468582106984,0.531348831200157,0.0843132646713209,30.9118475810799,1,0.1543843,0.517857832465523,0.7939688,cursive,0.199699726489594
208-2.png,27.3796296296296,41.2830188679245,3.324597,-0.0215219440735768,72.15,36,0.00261935655991172,0.577335801284286,0.107092024539877,30.1888858352353,1,0.1538638,0.451010190033401,0.522323,italic,0.206123633934755
208-3.png,22.1504424778761,31.0535714285714,3.479082,-0.831398519784578,72.125,85,0.00427479760913974,0.564863817765993,0.0327547918043622,33.8251429992688,1,0.1351613,0.446961834026891,0.7939764,cursive,0.210018860638075
208-4.png,27.1022727272727,40.0404624277457,3.48436,-2.63532410060061,72.0625,32,0.00284104666741997,0.571304060160978,0.0763270507746998,33.7586078594328,1,0.143997,0.448537581296454,0.7946348,cursive,0.206438638826344
